"id","name","ofClientsYears","accountId","annualActualBudget","budgetRangeCalc","ediApproach","fullTimeStaffCount","fullTimeStaffRange","headOfOrgRaceEthnicity","organizationType","payorType","programCohort","programEngagement","serviceLevelOne","serviceLevelTwo","sponsor","surveyFrequency","createdDate","createdBy","lastModifiedDate","lastModifiedBy","systemModstamp"
a0u4T000006CO3MQAW,App-20221111-1130,,"0011C00002Y47ogQAB",216000,<$1M,,2.0,<5,,,,a054T00000B1FjmQAF,a064T000001f89VQAQ,Human services,Targeted population support,,,"2022-11-11 21:39:22","0051C000008XsOpQAK","2023-02-10 17:50:52","0051C000008XsOpQAK","2023-02-10 17:50:52"
a0u4T000006CO4eQAG,App-20221111-1091,,"0011C00002WMIKIQA5",641828,<$1M,,2.0,<5,,,,a054T00000B1FjmQAF,a064T000001f89TQAQ,Health,Public health,,,"2022-11-11 21:29:05","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CO4fQAG,App-20221111-1092,,"0011C00002Y2tLxQAJ",375503393,>$25M,,1680.0,>100,,,,a054T00000B1FjmQAF,a064T000001f89UQAQ,Education,Equal opportunity in education,,,"2022-11-11 21:29:05","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CO4gQAG,App-20221111-1093,,"0011C00002WLfJ4QAL",2816095,$1M-$5M,,17.0,"10-20",,,,a054T00000B1FjmQAF,a064T000001f89PQAQ,Human services,Shelter and residential care,,,"2022-11-11 21:29:05","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CO4hQAG,App-20221111-1094,,"0011C00002VQeikQAD",5236636,>$5M-$10M,,60.0,"41-60",,,,a054T00000B1FjmQAF,a064T000001f89XQAQ,Human services,Targeted population support,,,"2022-11-11 21:29:05","0051C000008XsOpQAK","2023-02-09 21:26:54","0051C000008XsOpQAK","2023-02-09 21:26:54"
a0u4T000006CO4iQAG,App-20221111-1095,,"0011C00002VSadKQAT",14262770,>$10M-$25M,,125.0,>100,,,,a054T00000B1FjmQAF,a064T000001f89dQAA,Health,Mental health care,,,"2022-11-11 21:29:05","0051C000008XsOpQAK","2023-02-10 17:26:52","0051C000008XsOpQAK","2023-02-10 17:26:52"
a0u4T000006CO4jQAG,App-20221111-1096,,"0011C00002WLIGbQAP",1800000,$1M-$5M,,17.0,"10-20",,,,a054T00000B1FjmQAF,a064T000001f89eQAA,Education,Elementary and secondary education,,,"2022-11-11 21:29:05","0051C000008XsOpQAK","2023-02-10 17:26:52","0051C000008XsOpQAK","2023-02-10 17:26:52"
a0u4T000006CO4kQAG,App-20221111-1097,,"0011C00002WLMWoQAP",1000000,$1M-$5M,,4.0,<5,,,,a054T00000B1FjmQAF,a064T000001f89fQAA,Education,Adult education,,,"2022-11-11 21:29:05","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CO4lQAG,App-20221111-1098,,"0011C00002VSMpmQAH",1697141,$1M-$5M,,35.0,"21-40",,,,a054T00000B1FjmQAF,a064T000001f89bQAA,Human services,Family services,,,"2022-11-11 21:29:05","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CO4mQAG,App-20221111-1099,,"0014T000005SVZJQA4",15874447,>$10M-$25M,,64.0,"61-100",,,Grant,a054T00000B1FjhQAF,a064T000001f89lQAA,Community and economic development,Housing development,Ewing Marion Kauffman Foundation,,"2022-11-11 21:29:05","0051C000008XsOpQAK","2023-02-10 20:01:52","0051C000008XsOpQAK","2023-02-10 20:01:52"
a0u4T000006CO4SQAW,App-20221111-1084,,"0011C00001r7bEYQAY",13601683,>$10M-$25M,,135.0,>100,,,Grant,a054T00000B1JACQA3,a064T000001f9kxQAA,Health,Mental health care,Sunlight Giving,,"2022-11-11 21:29:03","0051C000008XsOpQAK","2023-02-10 17:29:07","0051C000008XsOpQAK","2023-02-10 17:29:07"
a0u4T000006CO4TQAW,App-20221111-1085,,"0011C000026NTBEQA4",32577827,>$25M,,310.0,>100,,,Grant,a054T00000B1Fj8QAF,a064T000001f89KQAQ,Health,Out-patient medical care,Virginia G. Piper Charitable Trust,,"2022-11-11 21:29:03","0051C000008XsOpQAK","2023-02-10 19:31:23","0051C000008XsOpQAK","2023-02-10 19:31:23"
a0u4T000006CO4UQAW,App-20221111-1086,,"0011C000026Nto9QAC",60958145,>$25M,,617.0,>100,,,Grant,a054T00000B1Fj8QAF,a064T000001f89LQAQ,Human services,Family services,Charles and Lynn Schusterman Family Foundation,,"2022-11-11 21:29:03","0051C000008XsOpQAK","2023-02-10 17:50:52","0051C000008XsOpQAK","2023-02-10 17:50:52"
a0u4T000006CO4VQAW,App-20221111-1087,,"0011C00002EMQBHQA5",2000789,$1M-$5M,,22.0,"21-40",,,Grant,a054T00000B1Fj8QAF,a064T000001f89MQAQ,Human services,Youth development,Virginia G. Piper Charitable Trust,,"2022-11-11 21:29:03","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CO4wQAG,App-20221111-1104,,"0014T000005SQmsQAG",2456114,$1M-$5M,,13.0,"10-20",,,Grant,a054T00000B1FjhQAF,a064T000001f89jQAA,Health,Holistic medicine,Marin Community Foundation,,"2022-11-11 21:29:10","0051C000008XsOpQAK","2023-02-10 19:15:49","0051C000008XsOpQAK","2023-02-10 19:15:49"
a0u4T000006CO4WQAW,App-20221111-1088,,"0011C00002EMkoyQAD",2157150,$1M-$5M,,29.0,"21-40",,,Grant,a054T00000B1Fj8QAF,a064T000001f89NQAQ,Human services,Shelter and residential care,The Helen J. Serini Foundation,,"2022-11-11 21:29:03","0051C000008XsOpQAK","2023-02-10 17:50:52","0051C000008XsOpQAK","2023-02-10 17:50:52"
a0u4T000006CO4XQAW,App-20221111-1089,,"0011C000026MjcOQAS",3414966,$1M-$5M,,39.0,"21-40",,,Grant,a054T00000B1Fj8QAF,a064T000001f89GQAQ,Education,Education services,Weingart Foundation,,"2022-11-11 21:29:03","0051C000008XsOpQAK","2023-02-10 17:50:52","0051C000008XsOpQAK","2023-02-10 17:50:52"
a0u4T000006CO4YQAW,App-20221111-1090,,"0011C00002WMCFBQA5",98859,<$1M,,1.0,<5,,,,a054T00000B1FjmQAF,a064T000001f89SQAQ,Sports and recreation,Community recreation,,,"2022-11-11 21:29:03","0051C000008XsOpQAK","2023-02-10 19:31:23","0051C000008XsOpQAK","2023-02-10 19:31:23"
a0u4T000006CO52QAG,App-20221111-1105,,"0014T00000BHmJbQAL",,,,4.0,<5,White,"501(c)3 public charity",funder-sponsored,a054T00000B1EMGQA3,a064T000001f89sQAA,Human services,Family services,The Boston Foundation,,"2022-11-11 21:29:10","0051C000008XsOpQAK","2023-02-10 19:16:10","0051C000008XsOpQAK","2023-02-10 19:16:10"
a0u4T000006CO53QAG,App-20221111-1106,,"0014T00000BHmJcQAL",,,,12.0,"10-20",White,"501(c)3 public charity",funder-sponsored,a054T00000B1EMGQA3,a064T000001f89tQAA,Human services,Youth development,The Boston Foundation,,"2022-11-11 21:29:10","0051C000008XsOpQAK","2023-02-10 19:15:49","0051C000008XsOpQAK","2023-02-10 19:15:49"
a0u4T000006CO54QAG,App-20221111-1107,,"0014T00000BHmJOQA1",,,,14.0,"10-20",White,"501(c)3 public charity",funder-sponsored,a054T00000B1EMGQA3,a064T000001f89oQAA,Arts and culture,Performing arts,The Boston Foundation,,"2022-11-11 21:29:10","0051C000008XsOpQAK","2023-02-10 19:16:10","0051C000008XsOpQAK","2023-02-10 19:16:10"
a0u4T000006CODaQAO,App-20221111-1123,,"0011C00002VR7x6QAD",2699400,$1M-$5M,,8.0,"5-9",,,,a054T00000B1FjmQAF,a064T000001f89gQAA,Human services,Basic and emergency aid,,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 19:15:49","0051C000008XsOpQAK","2023-02-10 19:15:49"
a0u4T000006CODbQAO,App-20221111-1124,,"0011C00002VR7x6QAD",,,,11.0,"10-20",White,"501(c)3 public charity",self-pay,a054T00000B1EMGQA3,a064T000001f89uQAA,Human services,Basic and emergency aid,,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 19:15:49","0051C000008XsOpQAK","2023-02-10 19:15:49"
a0u4T000006CODcQAO,App-20221111-1125,,"0011C00002VRasmQAD",2500000,$1M-$5M,,5.0,"5-9",,,,a054T00000B1FjmQAF,a064T000001f89ZQAQ,Health,Health care access,,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 19:31:23","0051C000008XsOpQAK","2023-02-10 19:31:23"
a0u4T000006CODdQAO,App-20221111-1126,,"0011C00002VRdNeQAL",3946365,$1M-$5M,,13.0,"10-20",,,,a054T00000B1FjmQAF,a064T000001f89aQAA,Human services,Basic and emergency aid,,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-09 21:26:54","0051C000008XsOpQAK","2023-02-09 21:26:54"
a0u4T000006CODeQAO,App-20221111-1127,,"0011C00002WLRg6QAH",987562,<$1M,,0.0,,,,,a054T00000B1FjmQAF,a064T000001f89OQAQ,Health,Mental health care,,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CODkQAO,App-20221111-1131,,"0014T000005SkzyQAC",26174174,>$25M,,206.0,>100,,,Grant,a054T00000B1FjhQAF,a064T000001f89hQAA,Human services,Youth development,Robin Hood,,"2022-11-11 21:39:22","0051C000008XsOpQAK","2023-02-10 20:01:52","0051C000008XsOpQAK","2023-02-10 20:01:52"
a0u4T000006CODLQA4,App-20221111-1108,,"0011500001nVaoNAAS",15385816,>$10M-$25M,,242.0,>100,,,Grant,a054T00000B1JA2QAN,a064T000001f9kpQAA,Human services,Shelter and residential care,Virginia G. Piper Charitable Trust,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 19:15:49","0051C000008XsOpQAK","2023-02-10 19:15:49"
a0u4T000006CODlQAO,App-20221111-1132,,"0014T000005SQaCQAW",51770997,>$25M,,589.0,>100,,,Grant,a054T00000B1FjhQAF,a064T000001f89kQAA,Human services,Family services,Ewing Marion Kauffman Foundation,,"2022-11-11 21:39:22","0051C000008XsOpQAK","2023-02-10 19:16:10","0051C000008XsOpQAK","2023-02-10 19:16:10"
a0u4T000006CODMQA4,App-20221111-1109,,"0011500001nVjNNAA0",10100000,>$10M-$25M,,98.0,"61-100",,,Grant,a054T00000B1JA2QAN,a064T000001f9kqQAA,Human services,Shelter and residential care,The Rockefeller Foundation,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 19:46:17","0051C000008XsOpQAK","2023-02-10 19:46:17"
a0u4T000006CODmQAO,App-20221111-1133,,"0014T000005SRBBQA4",2045246,$1M-$5M,,17.0,"10-20",,,Grant,a054T00000B1FjhQAF,a064T000001f89iQAA,Human services,Youth development,Kristen Lynch Cerullo,,"2022-11-11 21:39:22","0051C000008XsOpQAK","2023-02-10 19:15:49","0051C000008XsOpQAK","2023-02-10 19:15:49"
a0u4T000006CODNQA4,App-20221111-1110,,"0011500001nVWYXAA4",75795862,>$25M,,710.0,>100,,,Grant,a054T00000B1JA2QAN,a064T000001f9koQAA,Human services,Targeted population support,Virginia G. Piper Charitable Trust,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 19:31:23","0051C000008XsOpQAK","2023-02-10 19:31:23"
a0u4T000006CODnQAO,App-20221111-1134,,"0014T00000BHmJFQA1",,,,25.0,"21-40",,"501(c)3 public charity",funder-sponsored,a054T00000B1EMGQA3,a064T000001f89mQAA,Arts and culture,Museums,Overdeck Family Foundation,,"2022-11-11 21:39:22","0051C000008XsOpQAK","2023-02-10 19:15:49","0051C000008XsOpQAK","2023-02-10 19:15:49"
a0u4T000006CODOQA4,App-20221111-1111,,"0011500001nVxucAAC",6920814,>$5M-$10M,,53.0,"41-60",,,Grant,a054T00000B1JA2QAN,a064T000001f9krQAA,Human services,Shelter and residential care,Virginia G. Piper Charitable Trust,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CODoQAO,App-20221111-1135,,"0014T00000BHmJNQA1",,,,5.0,"5-9",Another race or ethnicity (please describe below):,"501(c)3 public charity",funder-sponsored,a054T00000B1EMGQA3,a064T000001f89nQAA,Human services,Family services,Younger Family Fund,,"2022-11-11 21:39:22","0051C000008XsOpQAK","2023-02-10 20:01:52","0051C000008XsOpQAK","2023-02-10 20:01:52"
a0u4T000006CODPQA4,App-20221111-1112,,"0011500001nWkvQAAS",4171629,$1M-$5M,,286.0,>100,,,Grant,a054T00000B1JA2QAN,a064T000001f9ksQAA,Community and economic development,Financial services,NeighborWorks America: Working Together for Strong Communities,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-09 18:14:33","0051C000008XsOpQAK","2023-02-09 18:14:33"
a0u4T000006CODpQAO,App-20221111-1136,,"0014T00000BHmJPQA1",,,,26.0,"21-40",White,"501(c)3 public charity",funder-sponsored,a054T00000B1EMGQA3,a064T000001f89pQAA,Arts and culture,Performing arts,The Boston Foundation,,"2022-11-11 21:39:22","0051C000008XsOpQAK","2023-02-09 23:41:03","0051C000008XsOpQAK","2023-02-09 23:41:03"
a0u4T000006CODQQA4,App-20221111-1113,,"0011500001nXIacAAG",31219980,>$25M,,216.0,>100,,,Grant,a054T00000B1JA2QAN,a064T000001f9ktQAA,Human services,Basic and emergency aid,Virginia G. Piper Charitable Trust,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CODqQAO,App-20221111-1137,,"0014T00000BHmJUQA1",,,,10.0,"10-20",Another race or ethnicity (please describe below):,"501(c)3 public charity",funder-sponsored,a054T00000B1EMGQA3,a064T000001f89qQAA,Community and economic development,Employment (Economic development),The Boston Foundation,,"2022-11-11 21:39:22","0051C000008XsOpQAK","2023-02-10 20:01:52","0051C000008XsOpQAK","2023-02-10 20:01:52"
a0u4T000006CODRQA4,App-20221111-1114,,"0011C00001o12vGQAQ",4429000,$1M-$5M,,49.0,"41-60",,,Grant,a054T00000B1JA2QAN,a064T000001f9kuQAA,Human services,Family services,Virginia G. Piper Charitable Trust,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 17:50:52","0051C000008XsOpQAK","2023-02-10 17:50:52"
a0u4T000006CODrQAO,App-20221111-1138,,"0014T00000BHmJVQA1",,,,5.0,"5-9",Another race or ethnicity (please describe below):,"501(c)3 public charity",funder-sponsored,a054T00000B1EMGQA3,a064T000001f89rQAA,Human services,Basic and emergency aid,Younger Family Fund,,"2022-11-11 21:39:22","0051C000008XsOpQAK","2023-02-10 19:16:10","0051C000008XsOpQAK","2023-02-10 19:16:10"
a0u4T000006CODSQA4,App-20221111-1115,,"0011C00001oh0uuQAA",21373338,>$10M-$25M,,144.0,>100,,,Grant,a054T00000B1JA2QAN,a064T000001f9kvQAA,Human services,Family services,David and Lucile Packard Foundation,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 19:20:43","0051C000008XsOpQAK","2023-02-10 19:20:43"
a0u4T000006CODTQA4,App-20221111-1116,,"0011C00001t3CwaQAE",10420186,>$10M-$25M,,60.0,"41-60",,,Grant,a054T00000B1JACQA3,a064T000001f9kyQAA,Community and economic development,Employment (Economic development),Marin Community Foundation,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 19:27:15","0051C000008XsOpQAK","2023-02-10 19:27:15"
a0u4T000006CODUQA4,App-20221111-1117,,"0011C00001ujfIVQAY",2036564,$1M-$5M,,15.0,"10-20",,,Grant,a054T00000B1J9xQAF,a064T000001fKcPQAU,Community and economic development,Employment (Economic development),Innovate Foundation,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-09 21:03:30","0051C000008XsOpQAK","2023-02-09 21:03:30"
a0u4T000006CODVQA4,App-20221111-1118,,"0011C000026Ml02QAC",1914277,$1M-$5M,,13.0,"10-20",,,Grant,a054T00000B1Fj8QAF,a064T000001f89HQAQ,Human services,Youth development,Virginia G. Piper Charitable Trust,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 17:50:52","0051C000008XsOpQAK","2023-02-10 17:50:52"
a0u4T000006CODWQA4,App-20221111-1119,,"0011C000026MvTaQAK",11257224,>$10M-$25M,,92.0,"61-100",,,Grant,a054T00000B1Fj8QAF,a064T000001f89IQAQ,Community and economic development,Employment (Economic development),The Harry and Jeanette Weinberg Foundation,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 17:50:52","0051C000008XsOpQAK","2023-02-10 17:50:52"
a0u4T000006CODXQA4,App-20221111-1120,,"0011C000026MzsBQAS",1504933,$1M-$5M,,13.0,"10-20",,,Grant,a054T00000B1Fj8QAF,a064T000001f89JQAQ,Community and economic development,Employment (Economic development),Virginia G. Piper Charitable Trust,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CODYQA4,App-20221111-1121,,"0011C00002VQFJwQAP",3214261,$1M-$5M,,25.0,"21-40",,,,a054T00000B1FjmQAF,a064T000001f89WQAQ,Human services,Basic and emergency aid,,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CODZQA4,App-20221111-1122,,"0011C00002VQkbkQAD",27000952,>$25M,,350.0,>100,,,,a054T00000B1FjmQAF,a064T000001f89YQAQ,Human services,Family services,,,"2022-11-11 21:39:16","0051C000008XsOpQAK","2023-02-10 17:37:45","0051C000008XsOpQAK","2023-02-10 17:37:45"
a0u4T000006CqivQAC,App-20221121-1191,"2000","0014T00000Y29HdQAJ",21120746,>$10M-$25M,0.0,100.0,"61-100",Black or African American,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T00000283V3QAI,Education,Higher education,Tipping Point Community,Regularly,"2022-11-21 21:36:08","0054T0000025KzZQAU","2023-02-28 22:16:35","0054T000001jUQ7QAM","2023-02-28 22:16:35"
a0u4T000006CraTQAS,App-20221121-1192,"150","0014T00000Y29QqQAJ",3087454,$1M-$5M,0.0,40.0,"21-40",Native American or Alaska Native;White,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T00000283VmQAI,Human services,Targeted population support,David and Lucile Packard Foundation,Occasionally,"2022-11-21 22:53:20","0054T0000025KzZQAU","2023-01-21 00:26:58","0051C000008XsOpQAK","2023-01-21 00:26:58"
a0u4T000006Cth8QAC,App-20221122-1194,"10000","0014T00000Y2C2UQAV",3398473,$1M-$5M,0.0,21.0,"21-40",White,Not 501(c)3 public charity or government agency,funder-sponsored,a054T00000B1UAlQAN,a064T00000283cTQAQ,Arts and culture,Visual arts,William Penn Foundation,Occasionally,"2022-11-22 17:36:55","0054T0000025KzZQAU","2022-11-29 13:18:43","0051C000008XsOpQAK","2022-11-29 13:18:43"
a0u4T000006CudvQAC,App-20221122-1196,"80","0014T00000Y2CTuQAN",5000000,$1M-$5M,0.0,15.0,"10-20",,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T00000283dvQAA,Arts and culture,Arts services,The James Irvine Foundation,Regularly,"2022-11-22 20:10:56","0054T0000025KzZQAU","2023-01-21 00:26:53","0051C000008XsOpQAK","2023-01-21 00:26:53"
a0u4T000006Cvj1QAC,App-20221122-1197,"325","0014T00000Y2CuHQAV",5200000,>$5M-$10M,0.0,28.0,"21-40",Not sure,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T00000283fpQAA,Human services,Targeted population support,Younger Family Fund,Regularly,"2022-11-22 22:54:38","0054T0000025KzZQAU","2023-01-21 00:26:48","0051C000008XsOpQAK","2023-01-21 00:26:48"
a0u4T000006CwixQAC,App-20221124-1199,"1700","0014T00000BHpHQQA1",3800000,$1M-$5M,0.0,35.0,"21-40",Hispanic or Latino/a/x,Government agency,funder-sponsored,a054T00000B1UB5QAN,a064T00000283oDQAQ,Public affairs,Public administration,Innovation Performance Commission,Regularly,"2022-11-24 22:22:20","0054T0000025KzZQAU","2023-02-09 21:26:50","0051C000008XsOpQAK","2023-02-09 21:26:50"
a0u4T000006CwTOQA0,App-20221123-1198,"25","0014T00000Y2FZpQAN",1189064,$1M-$5M,0.0,10.0,"10-20",Black or African American,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T00000283mgQAA,"Public safety, law, and justice",Criminal justice and re-entry services,The Heinz Endowments,Regularly,"2022-11-23 20:41:41","0054T0000025KzZQAU","2023-01-21 00:26:43","0051C000008XsOpQAK","2023-01-21 00:26:43"
a0u4T000006Cx3vQAC,App-20221127-1200,"400","0014T00000Y2NLPQA3",600000,<$1M,0.0,3.0,<5,Black or African American,Not 501(c)3 public charity or government agency,funder-sponsored,a054T00000B1UAlQAN,a064T00000283qdQAA,Education,Equal opportunity in education,The Heinz Endowments,Sometimes,"2022-11-27 02:16:24","0054T0000025KzZQAU","2023-02-28 22:22:29","0054T000001jUQ7QAM","2023-02-28 22:22:29"
a0u4T000006CxmHQAS,App-20221128-1201,"1500","0014T00000Y2QP5QAN",3900000,$1M-$5M,0.0,18.0,"10-20",Asian or Asian American,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T00000283uBQAQ,Human services,Family services,Korean American Community Foundation,Regularly,"2022-11-28 16:48:15","0054T0000025KzZQAU","2023-02-14 16:44:07","0051C000008XsOpQAK","2023-02-14 16:44:07"
a0u4T000006CYmBQAW,App-20221116-1142,"1000","0014T00000Y1rZvQAJ",3100000,$1M-$5M,0.0,60.0,"41-60",White,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T00000282ZmQAI,Education,Student services,David and Lucile Packard Foundation,Regularly,"2022-11-16 16:43:00","0051C000008XsOpQAK","2023-01-21 00:33:35","0051C000008XsOpQAK","2023-01-21 00:33:35"
a0u4T000006CyrcQAC,App-20221128-1202,"3050","0014T00000Y2QmxQAF",12220777,>$10M-$25M,0.0,115.0,>100,White,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T00000283vnQAA,Education,Equal opportunity in education,Sobrato Philanthropies,Regularly,"2022-11-28 18:35:03","0054T0000025KzZQAU","2023-01-21 00:26:33","0051C000008XsOpQAK","2023-01-21 00:26:33"
a0u4T000006D03ZQAS,App-20221128-1204,"100","0014T00000Y2RqvQAF",5439024,>$5M-$10M,0.0,36.0,"21-40",White,"501(c)3 public charity",funder-sponsored,a054T00000B1UB5QAN,a064T00000283zjQAA,Community and economic development,Community improvement,William Penn Foundation,Regularly,"2022-11-28 21:01:42","0054T0000025KzZQAU","2023-02-28 22:27:38","0054T000001jUQ7QAM","2023-02-28 22:27:38"
a0u4T000006D05pQAC,App-20221128-1205,"550","0014T00000XmjSxQAJ",1744298,$1M-$5M,0.0,8.0,"5-9",Asian or Asian American,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T00000283ztQAA,Human services,Targeted population support,Sobrato Philanthropies,Sometimes,"2022-11-28 21:07:33","0054T0000025KzZQAU","2023-01-21 00:26:28","0051C000008XsOpQAK","2023-01-21 00:26:28"
a0u4T000006D0BiQAK,App-20221128-1206,"30","0011C00001r7a5JQAQ",13000000,>$10M-$25M,0.0,97.0,"61-100",,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T000002840NQAQ,Community and economic development,Employment (Economic development),Tipping Point Community,Regularly,"2022-11-28 21:15:49","0054T0000025KzZQAU","2023-02-09 18:15:24","0051C000008XsOpQAK","2023-02-09 18:15:24"
a0u4T000006D0IKQA0,App-20221128-1207,"3000","0014T00000Y2RunQAF",1380000,$1M-$5M,0.0,15.0,"10-20",White,"501(c)3 public charity",funder-sponsored,a054T00000B1UB5QAN,a064T000002840XQAQ,Health,Out-patient medical care,Younger Family Fund,Occasionally,"2022-11-28 21:23:23","0054T0000025KzZQAU","2023-01-21 00:12:59","0051C000008XsOpQAK","2023-01-21 00:12:59"
a0u4T000006D0JwQAK,App-20221128-1208,"7000","0014T000009ZYsGQAW",3400000,$1M-$5M,0.0,31.0,"21-40",White,"501(c)3 public charity",funder-sponsored,a054T00000B1UAlQAN,a064T000002840cQAA,Human services,Basic and emergency aid,William Penn Foundation,Sometimes,"2022-11-28 21:25:35","0054T0000025KzZQAU","2023-02-09 21:26:50","0051C000008XsOpQAK","2023-02-09 21:26:50"
